Date,Open,High,Low,Close,Volume,Market Cap,Prev Close,Daily Change %,High-Low %,Open-Close %,Turnover,VWAP
2020-01-19,8914.23845602,8970.022162485,8821.66880923,8929.544856857,29485862975.67403,160919593886.1573,8921.648280804,0.08851028200685196,1.6816926191989965,-0.1714130012488215,263295336084420.25,8907.078609523998
2020-01-20,8925.609579228,9170.718170719,8587.801980243,8697.342225048,29631647239.100475,160142088750.69852,8929.544856857,-2.6003859718638496,6.7877227702391005,2.6245644735307603,257716576730355.56,8818.620792003334
2020-01-21,8706.122036344,8739.596899835,8540.670356241,8639.196220239,25527853490.943573,156572520528.87192,8697.342225048,-0.6685491188508275,2.3291677970996303,0.7746764212649023,220540135389774.7,8639.821158771667
2020-01-22,8638.623746781,8760.412470813,8531.709621649,8747.381850419,21133613685.66009,156593605926.94266,8639.196220239,1.2522649957475667,2.680621578864705,-1.2433217789936792,184863788787709.7,8679.834647627
2020-01-23,8734.172883547,8785.169479764,8628.227700466,8672.801078606,21487927493.79023,157068117572.19583,8747.381850419,-0.8526067923904287,1.8189341397367407,0.7076353347062396,186360520745151.44,8695.399419612
2020-01-24,8678.100847957,8679.203317945,8314.340390935,8391.607956581,21694293542.31456,153092286772.88052,8672.801078606,-3.2422411107600038,4.388356861210608,3.414040465883795,182050006302090.66,8461.717221820334
2020-01-25,8410.044844399,8512.004662877,8243.925763985,8440.287025972,21819201521.969257,151937986769.83456,8391.607956581,0.580092273648518,3.251835430919914,-0.3583075016280826,184160323522945.66,8398.739150944666
2020-01-26,8428.523168159,8443.511628413,8284.916896083,8366.208771054,18942559761.601395,150859836245.1703,8440.287025972,-0.8776745943597732,1.9142585775963807,0.7448343546075398,158477409623724.16,8364.879098516665
2020-01-27,8350.912434142,8602.219769778,8317.574928674,8591.002875698,17062357023.911625,152809555627.03122,8366.208771054,2.6869291789819743,3.4222095207428276,-2.794673043762578,146582758258610.72,8503.599191383333
2020-01-28,8603.44599155,8949.882036107,8595.699982165,8895.603627951,21864918499.87687,157922912199.79553,8591.002875698,3.545578515805742,4.120456212721268,-3.28429242826208,194501648332357.62,8813.728548740999
2020-01-29,8896.167778512,9334.836393301,8896.167778512,9334.836393301,28386922234.09569,163462892496.78073,8895.603627951,4.937638677715813,4.930984056399782,-4.6992640931961605,264987274764641.8,9188.613521704667
2020-01-30,9361.341368662,9399.970873569,9264.581114883,9304.918063766,31677015378.88771,168807381942.65137,9334.836393301,-0.3205019164178568,1.461369456504673,0.60638153403755,294752032605205.6,9323.156684072666
2020-01-31,9295.295573713,9554.568011022,9226.934034856,9503.267999973,27862509999.088432,169567098661.1014,9304.918063766,2.131667735790066,3.550843377966269,-2.1884306141907395,264784899673264.88,9428.256681950334
2020-02-01,9498.823463288,9512.289712172,9236.47552929,9336.132884714,29879074256.12286,169249094727.01547,9503.267999973,-1.7587120058013332,2.986141001590468,1.7425906484297415,278955007727400.12,9361.632708725334
2020-02-02,9345.862971879,9448.900119075,9307.566840979,9386.105651619,24669132631.411457,169636957803.40958,9336.132884714,0.5352619496967626,1.5184771757291509,-0.4287473552256349,231547085212229.78,9380.857537224334
2020-02-03,9382.886002525,9451.075249365,9222.505434595,9339.574889161,25513782426.06324,169576924680.3792,9386.105651619,-0.49574087683504797,2.4783917601457937,0.46373752422354947,238287881673977.47,9337.718524373666
2020-02-04,9332.390335202,9545.342884568,9253.044317893,9302.36265841,28287364412.594486,168966244374.17764,9339.574889161,-0.3984360229734477,3.158944847046384,0.3227962389195099,263139322416554.88,9366.916620290334
2020-02-05,9299.27391584,9337.172943076,9116.753963881,9187.070016251,25453389344.38254,166714544845.3596,9302.36265841,-1.2393909632706832,2.4177353043447587,1.221324093432644,233842070057739.56,9213.665641069334
2020-02-06,9175.377439615,9684.328803636,9163.041622942,9602.309743074,27369542844.8735,170352603411.8736,9187.070016251,4.519827606500033,5.6890190195014005,-4.4461417604961095,262810827922810.1,9483.226723217334
2020-02-07,9605.879401946,9835.472653444,9541.800636909,9754.07841167,33460093620.22692,175262977322.93222,9602.309743074,1.58054335526375,3.077742112940779,-1.5193542994968228,326372376833512.5,9710.450567341
2020-02-08,9760.277761484,9871.278061428,9747.322679613,9820.295541559,31575968441.41629,177054349781.89838,9754.07841167,0.6788660813898835,1.2716864506215486,-0.6111606297489567,310085342105648.1,9812.965427533334
2020-02-09,9878.102326096,9911.33485993,9678.528905515,9899.911944208,27781716512.858826,177359345663.7805,9820.295541559,0.8107332647176051,2.4053857428926317,-0.22030113232229098,275036547136251.7,9829.925236550998
2020-02-10,9890.510298711,10136.292375953,9882.112054443,10128.750275518,30830691930.953083,181866640936.16617,9899.911944208,2.311518855921577,2.5721254738830983,-2.352116207098561,312276379390051.6,10049.051568638
2020-02-11,10128.723888224,10154.399803318,9787.316091433,9869.436911635,32809761670.321304,179314120889.557,10128.750275518,-2.5601713620068187,3.750606483490545,2.6271709207982044,323813872891016.3,9937.050935462
2020-02-12,9859.706677059,10283.609362086,9729.947875627,10229.700902488,32344589624.22816,179739260248.31604,9869.436911635,3.6502993441124043,5.690282142681275,-3.616862594086327,330875477669570.8,10081.086046733668
2020-02-13,10220.508924458,10396.605743004,10220.508924458,10327.554589217,37536325030.77256,186429089122.67944,10229.700902488,0.9565644945220173,1.7229750479899817,-1.0365054363475967,387658445833896.06,10314.889752226334
2020-02-14,10313.911197328,10458.550677107,10104.987970682,10225.415261826,40279999808.96401,185753452118.88403,10327.554589217,-0.9889981845038467,3.498892897753126,0.8654507737439011,411879724792928.94,10262.984636538333
2020-02-15,10229.150079749,10360.532078348,10110.834261583,10327.512334976,38621696717.55168,185324696688.49,10225.415261826,0.9984638328690056,2.469606466735868,-0.952429317308848,398866049248217.06,10266.292891635667
2020-02-16,10328.115008416,10366.437841436,9862.309991308,9903.077896912,35159749254.72129,183357305740.1877,10327.512334976,-4.109745157375171,5.111660965557816,4.291969788872768,348189735705398.56,10043.941909885334
2020-02-17,9908.084221839,10032.343092004,9687.006103024,9969.235680452,36525467233.54653,179092557524.82288,9903.077896912,0.6680527430833375,3.5649506700754072,-0.6134016746429966,364130991189852.5,9896.194958493334
2020-02-18,9939.757984886,9940.394815153,9481.850576798,9711.996027942,39598298473.51138,175667186732.8234,9969.235680452,-2.580334749377076,4.836020507189317,2.3451611418365115,384578517488004.3,9711.413806630999
2020-02-19,9700.842004608,10209.58606591,9620.499124506,10144.896496497,38169582164.26966,177769828118.05847,9711.996027942,4.4573789703941396,6.123247180631593,-4.377121955283935,387226460371053.7,9991.660562304334
2020-02-20,10152.939757068,10214.653170618,9603.34086127,9621.766805943,37096619902.53132,182314328777.60303,10144.896496497,-5.156579869835392,6.365621278876022,5.520534449004877,356935025990860.3,9813.253612610333
2020-02-21,9612.45634826,9656.516877477,9483.963621918,9612.39263243,38453745129.30991,173334512100.28796,9621.766805943,-0.09742673775060284,1.8194213141035345,0.0006628508888254696,369632496370319.56,9584.291043941666
2020-02-22,9600.491436833,9746.933193634,9576.364242074,9683.453205911,33072200100.22486,175008291937.87903,9612.39263243,0.7392599969466445,1.7811451950689345,-0.8567374397736511,320253102087052.56,9668.916880539668
2020-02-23,9683.663802783,9700.679432526,9582.977249442,9667.521623153,29322369849.73708,174531980209.10825,9683.453205911,-0.164523774930582,1.2282423303348022,0.1669732973892789,283474644564422.8,9650.392768373667
2020-02-24,9663.250800451,9951.126733768,9663.250800451,9923.659319612,29496972972.89244,178038565852.0307,9667.521623153,2.6494659794250586,2.9790796002476148,-2.6241178860942687,292717910742787.3,9846.012284610333
2020-02-25,9953.140109016,9972.513507261,9518.287042595,9664.370231955,33711384526.733288,175909878700.66232,9923.659319612,-2.6128374554794553,4.772145057543479,2.987984422473697,325799301098149.56,9718.390260603666
2020-02-26,9662.360386721,9905.852191638,9315.47612378,9358.388620384,34745765383.73613,171785263057.60364,9664.370231955,-3.166079157018214,6.33758339362733,3.2481207894583926,325164375373688.5,9526.572311933998
2020-02-27,9327.165780323,9368.457956608,8692.901590615,8829.543592945,35462874215.674545,163787589106.11044,9358.388620384,-5.651026569756834,7.771356421684805,5.635876669498644,313120993818423.6,8963.634380056
2020-02-28,8695.374107935,8975.439388304,8565.953034305,8775.595015544,37863755310.13052,159196540576.9416,8829.543592945,-0.611000748035325,4.7803945732493025,-0.9141363915142723,332276982369359.1,8772.329146050999
2020-02-29,8812.547056153,8892.751475553,8477.509710623,8731.610771305,31653812954.634518,157412038002.72867,8775.595015544,-0.5012109624600011,4.898157349317659,0.9269341816516069,276388774147560.53,8700.623985827
2020-03-01,8750.14460552,8783.127593985,8569.467784718,8569.467784718,28569338388.81861,156921090953.10883,8731.610771305,-1.8569653507673243,2.4932681309336657,2.1083785520986815,244824024953688.3,8640.687721140333
2020-03-02,8550.541951959,8710.274182381,8426.707718116,8557.504357584,25805457967.583992,154882913461.60522,8569.467784718,-0.13960525244441366,3.3650919641532004,-0.0813602346440055,220830319007050.78,8564.828752693667
2020-03-03,8549.340701251,8956.124737223,8518.222266266,8900.068550262,29111523358.530468,158184330288.864,8557.504357584,4.003085226295036,5.140773007194081,-3.940731995830251,259094553493474.6,8791.471851250333
2020-03-04,8907.40805683,8907.40805683,8679.939334868,8772.476036802,31679555793.09885,159017072002.8097,8900.068550262,-1.4336127046599447,2.620625711613436,1.5381292517863552,277908144051491.62,8786.6078095
2020-03-05,8762.362408192,8839.479071446,8554.100335166,8749.500221929,29780398865.10921,158496183520.31754,8772.476036802,-0.2619079810148513,3.336163069151812,0.1470048109806776,260563606479407.2,8714.359876180333
2020-03-06,8756.306451651,9136.660962335,8756.306451651,9051.139212389,28798098411.369083,162918336040.15533,8749.500221929,3.4474996606548776,4.343777970588084,-3.257410518384681,260655597773380.1,8981.368875458333
2020-03-07,9062.478817977,9150.674743543,9007.385122437,9129.266627707,33574313953.088737,164282940136.1759,9051.139212389,0.8631777004496972,1.5908015384961542,-0.7315791339394262,306508863920090.5,9095.775497895667
2020-03-08,9133.485034103,9167.919947157,8869.500326368,8898.942077756,34911099914.61379,163526318728.34937,9129.266627707,-2.5229249987285134,3.3645595558729835,2.635627407141662,310671856010900.6,8978.787450427
2020-03-09,8898.958236547,8898.958236547,8042.736084463,8042.736084463,33505674162.182323,155088458047.74023,8898.942077756,-9.6214357370995,10.64590635689332,10.64590635689332,269477294618443.38,8328.143468491
2020-03-10,8045.081282543,8132.647862811,7664.882825524,7915.672114634,37959208549.61916,142578528186.79254,8042.736084463,-1.5798599940940925,6.102703041060802,1.6348475029651248,300472648609796.94,7904.400934322999
2020-03-11,7933.949977278,8139.026940977,7794.194169827,7900.821325967,34726963415.41885,143809421789.0759,7915.672114634,-0.1876124787880526,4.424226079521105,0.41930642327169937,274371533138617.1,7944.680812257
2020-03-12,7897.141265314,7963.670417156,7627.475829,7931.347542963,32035157695.883503,141970620520.2468,7900.821325967,0.3863676412434691,4.407678184672494,-0.4312795204561339,254081969279677.84,7840.831263039666
2020-03-13,7932.112311909,7953.436635033,4684.824346389,4724.392684378,38263176500.41835,121163326657.35214,7931.347542963,-40.4339217417138,69.77022075893629,67.89697304667041,180770271139640.66,5787.551221933333
2020-03-14,4799.696383318,5891.890068654,4003.591031768,5518.647280507,60723203714.91818,95005002272.69986,4724.392684378,16.81178194089023,47.165133049369445,-13.027665307193717,335109943045005.75,5138.042793643
2020-03-15,5585.038431457,5611.99197394,5120.784387384,5212.979297886,41904880597.15357,97722102309.6672,5518.647280507,-5.538820784953634,9.592428608519054,7.137168830152084,218449275033346.28,5315.251886403334
2020-03-16,5200.968199503,5832.913922816,5168.397855912,5381.745246919,26391424072.39053,96195556705.22153,5212.979297886,3.237418362690212,12.857293215998794,-3.35907849817852,142031921061011.4,5461.019008548999
2020-03-17,5374.039138323,5374.039138323,4528.299569558,5022.578106242,33030427611.93749,90499353955.15884,5381.745246919,-6.6738042065930205,18.67675836754658,6.9976220308890404,165897902563528.47,4974.972271374333
2020-03-18,5008.440359182,5446.809002353,4968.735363742,5362.320406925,36376336243.88972,95525363026.66676,5022.578106242,6.764300992368279,9.621636163189793,-6.599382746431792,195061570169775.3,5259.288257673333
2020-03-19,5322.867474491,5396.96940241,5047.756898995,5365.581534299,30708432421.46001,95631779590.90816,5362.320406925,0.06081560083185019,6.918171980202295,-0.7960751231707829,164768597947854.56,5270.102611901333
2020-03-20,5363.797911144,6373.372918882,5280.250820037,6160.004718461,46227050479.47742,104548696265.17876,5365.581534299,14.805910209056023,20.702086626205755,-12.9254252830495,284758849074115.75,5937.87615246
2020-03-21,6163.652015817,6845.32391062,5816.372412437,6192.309975228,82173623931.31546,115935645852.827,6160.004718461,0.5244355847680461,17.69060550495046,-0.46279917390514014,508844551170519.06,6284.668766095
2020-03-22,6211.467472707,6428.249245557,5921.28429644,6149.79835117,74321910267.06207,112728501963.355,6192.309975228,-0.686522868332908,8.561739712815314,1.0027828233630889,457064761216183.06,6166.443964389
2020-03-23,6162.351079007,6385.923935786,5796.48831305,5843.158786255,49039501835.036606,112187860495.32362,6149.79835117,-4.9861726743717,10.16884000971702,5.462666760021026,286545596020962.4,6008.523678363667
2020-03-24,5836.556172955,6500.702806776,5769.090030033,6467.459038287,48057935733.18337,111429326543.4797,5843.158786255,10.684293801848339,12.681597495174032,-9.755034575357802,310812730818992.56,6245.750625032
2020-03-25,6465.057235512,6776.051150412,6390.800015169,6736.044984352,41093254549.53146,121097566539.85704,6467.459038287,4.152882058857829,6.028214532274211,-4.022950402936902,276806011199071.4,6634.298716644334
2020-03-26,6740.887504072,6909.427937704,6509.137356817,6681.336594453,37094888214.32621,121546867684.8523,6736.044984352,-0.8121737611029818,6.149671745177983,0.8913023431335778,247843434093521.0,6699.967296324667
2020-03-27,6679.399746719,6750.800609213,6563.679185357,6736.291779135,29627849180.959637,121738455841.64227,6681.336594453,0.8225178286575997,2.8508618195942805,-0.8445600974740637,199581836871150.03,6683.590524568334
2020-03-28,6736.947798631,6820.942203709,6377.749563627,6377.749563627,28806208012.94218,122203325296.58276,6736.291779135,-5.3225458050755705,6.949044261781243,5.632052990173013,183718780584290.56,6525.480443654334
2020-03-29,6378.656391936,6378.656391936,6073.035097868,6239.838831896,27085157179.309654,113826923632.40273,6377.749563627,-2.162372955462533,5.032430887404079,2.224697845245784,169007015535463.1,6230.510107233334
2020-03-30,6241.956890205,6241.956890205,5908.106131654,5917.297073238,23647684302.308277,111751694356.7959,6239.838831896,-5.169071947968792,5.650723787142542,5.48662358757227,139930373110904.97,6022.453365032333
2020-03-31,5900.006585031,6546.928546829,5877.928854829,6424.078447239,27021350124.509834,114501719213.39624,5917.297073238,8.564406480333837,11.381554770782655,-8.157930612339268,173587272950162.5,6282.978616298999
2020-04-01,6397.716177481,6496.833910194,6358.758000958,6431.262412871,27431559375.4596,117897004412.5406,6424.078447239,0.11182873451815264,2.171428905066022,-0.5216119827868249,176419556737832.4,6428.951441341
2020-04-02,6419.060999071,6601.951969107,6176.881757456,6598.287014759,25637412066.59383,115302473165.50468,6431.262412871,2.59707334525381,6.881631029085278,-2.716250676684854,169163003131031.78,6459.040247107333
2020-04-03,6591.46674841,7112.018153073,6572.988865858,6807.465142308,35949707671.355675,122725401428.30704,6598.287014759,3.170188369816471,8.200672452297507,-3.172963641864031,244726381848916.28,6830.8240537463325
2020-04-04,6797.838573991,7009.425589852,6630.440002188,6733.747734803,37167518958.50795,124606219965.22142,6807.465142308,-1.0828907084202497,5.715843707792194,0.9517855689299187,250276696595100.47,6791.2044422809995
2020-04-05,6733.667480769,6867.941777985,6693.177965417,6847.730054844,27880150848.346157,123733079484.6075,6733.747734803,1.6927025562880658,2.6110737451026584,-1.6656990442301929,190915746897804.4,6802.9499327486665
2020-04-06,6847.445950011,6874.52863927,6710.016206243,6789.732164723,25269670113.00513,124308425037.9582,6847.730054844,-0.8469651936698751,2.4517441980831234,0.8500156396132916,171574291958210.44,6791.425670078667
2020-04-07,6789.732157002,7291.003704572,6789.732138765,7279.161792257,31594108802.99503,129472682893.77528,6789.732164723,7.208379000233619,7.382788533660439,-6.72370870744509,229978629659171.97,7119.965878531333
2020-04-08,7317.027619319,7428.30618983,7122.743853702,7198.770191509,39144962205.87615,133817605169.77576,7279.161792257,-1.1044073897837312,4.289952613825729,1.6427448670258364,281795587075407.6,7249.940078347
2020-04-09,7197.669188418,7376.150588799,7171.11416436,7352.328771068,32753738688.82884,133529754680.455,7198.770191509,2.133122401102941,2.859198999480692,-2.103545522319371,240816255321919.34,7299.864508075666
2020-04-10,7350.84701265,7355.680725464,7166.887911175,7293.584360283,28609068744.733494,133591007345.97972,7352.328771068,-0.7989905323081254,2.6342370165246143,0.7851098930016047,208662656358849.4,7272.050998973999
2020-04-11,7287.828928937,7291.256765901,6773.42590225,6859.8337374,32004749572.41228,127757875237.51842,7293.584360283,-5.947015917783526,7.645036221315815,6.2391481764865215,219547260873872.0,6974.838801850333
2020-04-12,6870.159673057,6930.589447796,6773.981140848,6869.586551932,30015475132.19048,125695053282.84592,6859.8337374,0.14217275382093753,2.3119094029304468,0.00834287654239124,206193904317945.06,6858.052380192
2020-04-13,6873.738524108,7151.799963148,6797.613534862,6977.230635882,25365748775.631878,127014900702.17606,6869.586551932,1.5669659758450285,5.21045255764441,-1.483283514260913,176982679459425.06,6975.548044630666
2020-04-14,6925.828475568,6925.828475568,6651.14095836,6837.422539886,31953029026.479736,123588123155.13097,6977.230635882,-2.003776330353834,4.129930773196706,1.2929716595147538,218476360883284.16,6804.797324604667
2020-04-15,6841.808244666,6956.211497916,6778.251961362,6856.179093865,28504195497.14,125895041724.99878,6837.422539886,0.27432199589222694,2.625448826163749,-0.20960434379345927,195429869254932.12,6863.5475177143335
2020-04-16,6860.026011278,6915.825190547,6629.918818011,6637.791815543,26821228375.741028,124596359705.63635,6856.179093865,-3.1852621603396596,4.312366114639277,3.348013946665488,178033730195303.47,6727.845274700333
2020-04-17,6632.63386755,7136.02127105,6531.440044339,7088.799491826,33497785088.697475,126464114155.67062,6637.791815543,6.794543860609253,9.25647671274283,-6.435019424685358,237459081914055.22,6918.753602405
2020-04-18,7095.723992935,7127.521095703,7028.621058964,7034.54035767,30376034250.392677,129518207870.7238,7088.799491826,-0.7654206360127065,1.407104407953066,0.8697602423773031,213681438840353.47,7063.560837445667
2020-04-19,7038.544102498,7258.392590721,7038.544102498,7233.157423116,24783424486.781742,130947107630.639,7034.54035767,2.823454772413683,3.123493793907957,-2.690572169714536,179262410796800.22,7176.698038778333
2020-04-20,7238.813999982,7238.813999982,7084.171815922,7133.148679405,25713381019.62184,131299883668.29266,7233.157423116,-1.3826429850868278,2.1829253733292333,1.481327886548606,183417369863153.12,7152.044831769667
2020-04-21,7130.802845592,7193.471505797,6802.728636355,6856.78595335,26956989050.526352,129289405823.92096,7133.148679405,-3.8743441147234243,5.743913807671229,3.996287679187713,184838303866258.84,6950.995365167334
2020-04-22,6850.014587444,6909.394476465,6793.922255098,6851.005362273,29393938160.49608,125825015434.61652,6856.78595335,-0.08430467446888981,1.6996400169335415,-0.014461743592491244,201378027955879.6,6851.440697945333
2020-04-23,6848.63295458,7127.934459289,6828.232224184,7106.551177031,24916975279.04645,128120648874.18996,6851.005362273,3.7300483833399922,4.3891628940727125,-3.6293022596476177,177073759997359.9,7020.905953501334
2020-04-24,7114.279112919,7612.469032722,7043.728865892,7464.891126761,30103580671.250164,133567670515.66982,7106.551177031,5.042388928235486,8.074418786674523,-4.696813495177255,224719952236549.3,7373.696341791666
2020-04-25,7470.507761039,7584.586417134,7430.217501847,7497.353392645,31706852571.210106,137798083489.11963,7464.891126761,0.4348658986817021,2.0775827255208505,-0.3580681101725311,237717478694856.94,7504.052437208667
2020-04-26,7499.599961892,7600.653705636,7452.971185234,7535.263896666,25858610305.703373,138203387711.7796,7497.353392645,0.505651821857436,1.9815254444374164,-0.4732937726279205,194851452654521.97,7529.629595845334
2020-04-27,7536.121952295,7667.00624538,7529.539216758,7665.828318069,24111822559.901714,139184239452.5138,7535.263896666,1.73271199514019,1.8257030697980625,-1.69200718294553,184837092179949.53,7620.791260069001
2020-04-28,7676.112823842,7766.689761497,7651.244533788,7766.689761497,27154195067.964497,141335677928.53232,7665.828318069,1.3157279193203668,1.5088424791443102,-1.166223197224016,210898208816052.2,7728.208018927333
2020-04-29,7772.739891966,7772.739891966,7668.774697396,7754.222425558,25836558088.101906,141607175628.19363,7766.689761497,-0.1605231613705768,1.3556949926472879,0.23880494254286277,200342418125991.72,7731.912338306666
2020-04-30,7747.510263013,8878.881233865,7731.959973293,8759.789190303,34278610731.338528,150712446279.9226,7754.222425558,12.967989690760485,14.83351264793903,-11.555973611905888,300273403742983.6,8456.876799153668
2020-05-01,8756.427416307,9425.798393921,8476.196338377,8607.329832118,56288690521.042114,163081748451.0664,8759.789190303,-1.740445516129217,11.203162570038206,1.7322164608198007,484495325132623.44,8836.441521472
2020-05-02,8629.22539759,9025.379731823,8629.22539759,8832.98125113,43425802327.72872,161118132981.49084,8607.329832118,2.6216192874355744,4.5908446700632,-2.306761983831154,383579297776105.3,8829.195460181001
2020-05-03,8822.562075026,8992.528434762,8778.174810517,8974.922892482,34889762273.70067,162713195839.8506,8832.98125113,1.6069505562897102,2.441892863516288,-1.6976281499156631,313132926143490.94,8915.208712587
2020-05-04,8973.683542098,9157.860150652,8765.817977746,8894.362674812,36776322130.07504,164772116841.56793,8974.922892482,-0.8976145938533036,4.472396916081158,0.8918105791956213,327101946870602.0,8939.346934403335
2020-05-05,8895.40132796,8933.905220051,8571.361768438,8883.30678116,35712348408.14831,160941962365.17932,8894.362674812,-0.12430225814054427,4.229706567140578,0.1361491514134286,317243746785252.4,8796.191256549666
2020-05-06,8876.401349039,9060.014739282,8826.544714935,8967.997704233,34606031419.30998,163732155636.39355,8883.30678116,0.953371589649645,2.6450896912350714,-1.021369074958215,310346810320986.94,8951.519052816666
2020-05-07,9013.045880952,9353.209746724,8936.688923797,9198.252700851,37332792656.473495,167826777744.7672,8967.997704233,2.5675184607743406,4.660795810155925,-2.01350001921414,343396460882717.75,9162.717123790668
2020-05-08,9170.34293096,9985.692228524,9086.608455505,9968.105282228,44195883977.58345,173692539733.1819,9198.252700851,8.369552418425886,9.894602341694405,-8.003149331601863,440549224529685.44,9680.135322085667
2020-05-09,9943.631675014,9995.180686805,9753.752318004,9822.88562923,50787616033.86071,181977754701.74332,9968.105282228,-1.456843089899034,2.4752357957189313,1.2292319216737528,498880943681861.5,9857.272878013
2020-05-10,9814.400817443,9900.431520932,9559.705894324,9570.005987549,36759061346.29943,178685755695.6,9822.88562923,-2.574392609525098,3.5641852414131447,2.5537583802138464,351784437180766.56,9676.714467601667
2020-05-11,9554.216376872,9554.216376872,8388.959555308,8745.152545192,49096426545.483246,159826123151.7949,9570.005987549,-8.6191528347022,13.890361657861373,9.251569112134185,429355739564064.94,8896.109492457334
2020-05-12,8747.339336473,9108.035700011,8303.339059283,8593.856494464,43551499511.74325,159916375004.2429,8745.152545192,-1.730056164785616,9.691241499145596,1.7859600297941969,374275336922640.44,8668.410417919333
2020-05-13,8583.604045247,8940.956452104,8566.733028151,8792.063767945,44269698682.52976,161057224632.45917,8593.856494464,2.306383328703247,4.368332977382037,-2.370998757516094,389222013804512.4,8766.584416066667
2020-05-14,8804.984468115,9363.647602379,8804.984468115,9302.896540995,34610987892.58701,165909204204.7997,8792.063767945,5.81015773466574,6.34485087721682,-5.352226273675664,321982439546367.56,9157.176203829667
2020-05-15,9298.001841958,9836.468002521,9273.44989089,9772.561575826,44963754585.06541,175679524322.36783,9302.896540995,5.048589251329737,6.07129081685225,-4.8560424018396535,439411060362880.3,9627.493156412334
2020-05-16,9772.438556695,9803.1302315,9240.452877397,9293.972171086,44345543412.008224,175071724313.21976,9772.561575826,-4.897276942453527,6.0892833021134765,5.1481366287875625,412146246382890.5,9445.851759994333
2020-05-17,9307.561701696,9556.384605625,9235.124285492,9380.484219264,35516301774.01888,172807069653.0343,9293.972171086,0.9308404047856368,3.47867890243434,-0.7773854298293557,333160108317802.2,9390.664370127
2020-05-18,9383.519750548,9835.576125011,9349.102058943,9667.578396738,31980216368.50253,176741126353.66672,9380.484219264,3.0605475235960067,5.203430907064033,-2.9382605915649602,309171248887142.0,9617.418860230668
2020-05-19,9672.109015684,9901.963052503,9563.109965784,9733.739136589,36680111315.17609,178660739472.8034,9667.578396738,0.6843569003104666,3.543335671464491,-0.6331597759111188,357034635042970.5,9732.937384958668
