Date,Dataset,Predicted Price,Trend
2019-07-17,processed_ds2,30765.053,Increase
2019-07-18,processed_ds2,31284.506,Increase
2019-07-19,processed_ds2,30519.943,Decrease
2019-07-20,processed_ds2,30756.24,Increase
2019-07-21,processed_ds2,30664.082,Decrease
2019-07-22,processed_ds2,30425.768,Decrease
2019-07-23,processed_ds2,30010.941,Decrease
2019-07-24,processed_ds2,30687.06,Increase
2019-07-25,processed_ds2,30238.787,Decrease
2019-07-26,processed_ds2,30615.389,Increase
2019-07-27,processed_ds2,30081.002,Decrease
2019-07-28,processed_ds2,30655.836,Increase
2019-07-29,processed_ds2,30444.322,Decrease
2019-07-30,processed_ds2,30512.41,Increase
2019-07-31,processed_ds2,30713.24,Increase
2019-08-01,processed_ds2,30837.562,Increase
2019-08-02,processed_ds2,30735.406,Decrease
2019-08-03,processed_ds2,30716.205,Decrease
2019-08-04,processed_ds2,30862.186,Increase
2019-08-05,processed_ds2,30793.59,Decrease
2019-08-06,processed_ds2,30692.48,Decrease
2019-08-10,processed_ds2,30479.861,Decrease
2019-08-11,processed_ds2,30460.059,Decrease
2019-08-13,processed_ds2,30115.973,Decrease
2019-08-14,processed_ds2,30162.486,Increase
2019-08-15,processed_ds2,30769.52,Increase
2019-08-16,processed_ds2,30438.77,Decrease
2019-09-04,processed_ds2,30738.244,Increase
2019-09-05,processed_ds2,30762.18,Increase
2019-09-06,processed_ds2,30551.227,Decrease
2019-09-07,processed_ds2,30744.346,Increase
2019-09-08,processed_ds2,30618.934,Decrease
2019-09-09,processed_ds2,30400.582,Decrease
2019-09-10,processed_ds2,30330.1,Decrease
2019-09-11,processed_ds2,30596.643,Increase
2019-09-12,processed_ds2,30761.176,Increase
2019-09-13,processed_ds2,30625.148,Decrease
2019-09-14,processed_ds2,30681.246,Increase
2019-09-15,processed_ds2,30685.281,Increase
2019-09-16,processed_ds2,30587.8,Decrease
2019-09-17,processed_ds2,30662.13,Increase
2019-09-18,processed_ds2,30585.371,Decrease
2019-09-19,processed_ds2,30697.266,Increase
2019-09-20,processed_ds2,30637.012,Decrease
2019-09-21,processed_ds2,30404.97,Decrease
2019-09-22,processed_ds2,30622.758,Increase
2019-09-23,processed_ds2,30321.018,Decrease
2019-09-24,processed_ds2,29599.033,Decrease
2019-09-25,processed_ds2,30167.812,Increase
2019-09-26,processed_ds2,29978.754,Decrease
2019-09-27,processed_ds2,30412.316,Increase
2019-09-28,processed_ds2,30339.012,Decrease
2019-09-29,processed_ds2,30203.299,Decrease
2019-09-30,processed_ds2,30481.951,Increase
2019-10-01,processed_ds2,30366.295,Decrease
2019-10-02,processed_ds2,30354.139,Decrease
2019-10-03,processed_ds2,30101.09,Decrease
2019-10-04,processed_ds2,30342.605,Increase
2019-10-05,processed_ds2,30211.514,Decrease
2019-10-06,processed_ds2,30085.545,Decrease
2019-10-07,processed_ds2,30493.79,Increase
2019-10-08,processed_ds2,30308.61,Decrease
2019-10-09,processed_ds2,30645.28,Increase
2019-10-10,processed_ds2,30335.254,Decrease
2019-10-11,processed_ds2,30247.723,Decrease
2019-10-12,processed_ds2,30354.924,Increase
2019-10-13,processed_ds2,30326.963,Decrease
2019-10-14,processed_ds2,30338.48,Increase
2019-10-15,processed_ds2,30309.191,Decrease
2019-10-16,processed_ds2,30266.023,Decrease
2019-10-17,processed_ds2,30405.83,Increase
2019-10-18,processed_ds2,30225.38,Decrease
2019-10-19,processed_ds2,30299.787,Increase
2019-10-20,processed_ds2,30579.836,Increase
2019-10-21,processed_ds2,30358.357,Decrease
2019-10-22,processed_ds2,30265.72,Decrease
2019-10-23,processed_ds2,29791.008,Decrease
2019-10-24,processed_ds2,30277.049,Increase
2019-10-25,processed_ds2,32225.959,Increase
2019-10-26,processed_ds2,30630.068,Decrease
2019-10-27,processed_ds2,30780.918,Increase
2019-10-28,processed_ds2,30229.463,Decrease
2019-10-29,processed_ds2,30463.29,Increase
2019-10-30,processed_ds2,30272.451,Decrease
2019-10-31,processed_ds2,30513.617,Increase
2019-11-01,processed_ds2,30561.61,Increase
2019-11-02,processed_ds2,30580.127,Increase
2019-11-03,processed_ds2,30430.836,Decrease
2019-11-04,processed_ds2,30605.596,Increase
2019-11-05,processed_ds2,30468.629,Decrease
2019-11-06,processed_ds2,30456.492,Decrease
2019-11-07,processed_ds2,30478.002,Increase
2019-11-08,processed_ds2,30159.994,Decrease
2019-11-09,processed_ds2,30428.508,Increase
2019-11-10,processed_ds2,30664.531,Increase
2019-11-11,processed_ds2,30311.65,Decrease
2019-11-12,processed_ds2,30395.709,Increase
2019-11-13,processed_ds2,30428.73,Increase
2019-11-14,processed_ds2,30214.914,Decrease
2019-11-15,processed_ds2,30362.828,Increase
2019-11-16,processed_ds2,30447.758,Increase
2019-11-17,processed_ds2,30329.2,Decrease
2019-11-18,processed_ds2,30246.555,Decrease
2019-11-19,processed_ds2,30100.42,Decrease
2019-11-20,processed_ds2,30348.23,Increase
2019-11-21,processed_ds2,29905.512,Decrease
2019-11-22,processed_ds2,29834.691,Decrease
2019-11-23,processed_ds2,30127.422,Increase
2019-11-24,processed_ds2,29586.62,Decrease
2019-11-25,processed_ds2,30476.166,Increase
2019-11-26,processed_ds2,30080.975,Decrease
2019-11-27,processed_ds2,30517.592,Increase
2019-11-28,processed_ds2,30154.193,Decrease
2019-11-29,processed_ds2,30469.166,Increase
2019-11-30,processed_ds2,29755.885,Decrease
2019-12-01,processed_ds2,30149.475,Increase
2019-12-02,processed_ds2,30107.316,Decrease
2019-12-03,processed_ds2,29967.705,Decrease
2019-12-04,processed_ds2,30077.936,Increase
2019-12-05,processed_ds2,30285.037,Increase
2019-12-06,processed_ds2,30308.852,Increase
2019-12-07,processed_ds2,30105.658,Decrease
2019-12-08,processed_ds2,30236.47,Increase
2019-12-09,processed_ds2,30149.57,Decrease
2019-12-10,processed_ds2,30109.707,Decrease
2019-12-11,processed_ds2,30010.377,Decrease
2019-12-12,processed_ds2,30259.848,Increase
2019-12-13,processed_ds2,30248.162,Decrease
2019-12-14,processed_ds2,30091.889,Decrease
2019-12-15,processed_ds2,30119.96,Increase
2019-12-16,processed_ds2,30098.598,Decrease
2019-12-17,processed_ds2,29906.895,Decrease
2019-12-18,processed_ds2,30534.162,Increase
2019-12-19,processed_ds2,30147.332,Decrease
2019-12-20,processed_ds2,30219.383,Increase
2019-12-21,processed_ds2,30232.877,Increase
2019-12-22,processed_ds2,30514.994,Increase
2019-12-23,processed_ds2,30104.535,Decrease
2019-12-24,processed_ds2,29895.385,Decrease
2019-12-25,processed_ds2,30189.33,Increase
2019-12-26,processed_ds2,30205.045,Increase
2019-12-27,processed_ds2,30093.234,Decrease
2019-12-28,processed_ds2,30279.918,Increase
2019-12-29,processed_ds2,30212.332,Decrease
2019-12-30,processed_ds2,30149.031,Decrease
2019-12-31,processed_ds2,30163.377,Increase
2020-01-01,processed_ds2,30090.46,Decrease
2020-01-02,processed_ds2,29937.855,Decrease
2020-01-03,processed_ds2,30297.07,Increase
2020-01-04,processed_ds2,30207.389,Decrease
2020-01-05,processed_ds2,30068.062,Decrease
2020-01-06,processed_ds2,30314.77,Increase
2020-01-07,processed_ds2,30574.613,Increase
2020-01-08,processed_ds2,30002.545,Decrease
2020-01-09,processed_ds2,30186.6,Increase
2020-01-10,processed_ds2,30461.23,Increase
2020-01-11,processed_ds2,30173.389,Decrease
2020-01-12,processed_ds2,30296.342,Increase
2020-01-13,processed_ds2,30474.86,Increase
2020-01-14,processed_ds2,30257.594,Decrease
2020-01-15,processed_ds2,30188.346,Decrease
2020-01-16,processed_ds2,30376.426,Increase
2020-01-17,processed_ds2,30351.113,Decrease
2020-01-18,processed_ds2,30416.717,Increase
2020-01-19,processed_ds2,30081.717,Decrease
2020-01-20,processed_ds2,30391.945,Increase
2020-01-21,processed_ds2,30447.9,Increase
2020-01-22,processed_ds2,30264.592,Decrease
2020-01-23,processed_ds2,30138.873,Decrease
2020-01-24,processed_ds2,30206.574,Increase
2020-01-25,processed_ds2,30365.98,Increase
2020-01-26,processed_ds2,30547.465,Increase
2020-01-27,processed_ds2,30592.988,Increase
2020-01-28,processed_ds2,30578.049,Decrease
2020-01-29,processed_ds2,30384.076,Decrease
2020-01-30,processed_ds2,30485.338,Increase
2020-01-31,processed_ds2,30439.945,Decrease
2020-02-01,processed_ds2,30288.633,Decrease
2020-02-02,processed_ds2,30327.62,Increase
2020-02-03,processed_ds2,30415.674,Increase
2020-02-04,processed_ds2,30473.203,Increase
2020-02-05,processed_ds2,30741.002,Increase
2020-02-06,processed_ds2,30623.807,Decrease
2020-02-07,processed_ds2,30430.965,Decrease
2020-02-08,processed_ds2,30630.066,Increase
2020-02-09,processed_ds2,30505.14,Decrease
2020-02-10,processed_ds2,30338.336,Decrease
2020-02-11,processed_ds2,31015.318,Increase
2020-02-12,processed_ds2,30632.89,Decrease
2020-02-13,processed_ds2,30513.793,Decrease
2020-02-14,processed_ds2,30564.51,Increase
2020-02-15,processed_ds2,30325.81,Decrease
2020-02-16,processed_ds2,30262.809,Decrease
2020-02-17,processed_ds2,30238.713,Decrease
2020-02-18,processed_ds2,30941.146,Increase
2020-02-19,processed_ds2,30169.22,Decrease
2020-02-20,processed_ds2,30497.705,Increase
2020-02-21,processed_ds2,30498.268,Increase
2020-02-22,processed_ds2,30501.977,Increase
2020-02-23,processed_ds2,30279.25,Decrease
2020-02-24,processed_ds2,30419.059,Increase
2020-02-25,processed_ds2,30104.943,Decrease
2020-02-26,processed_ds2,29980.234,Decrease
2020-02-27,processed_ds2,30450.045,Increase
2020-02-28,processed_ds2,30312.738,Decrease
2020-02-29,processed_ds2,30224.68,Decrease
2020-03-01,processed_ds2,30294.494,Increase
2020-03-02,processed_ds2,30486.236,Increase
2020-03-03,processed_ds2,30353.146,Decrease
2020-03-04,processed_ds2,30280.053,Decrease
2020-03-05,processed_ds2,30673.512,Increase
2020-03-06,processed_ds2,30456.797,Decrease
2020-03-07,processed_ds2,30129.262,Decrease
2020-03-08,processed_ds2,29741.03,Decrease
2020-03-09,processed_ds2,30163.133,Increase
2020-03-10,processed_ds2,30243.812,Increase
2020-03-11,processed_ds2,29811.96,Decrease
2020-03-12,processed_ds2,29087.082,Decrease
2020-03-13,processed_ds2,30501.705,Increase
2020-03-14,processed_ds2,29379.336,Decrease
2020-03-15,processed_ds2,29795.178,Increase
2020-03-16,processed_ds2,29691.639,Decrease
2020-03-17,processed_ds2,29864.518,Increase
2020-03-18,processed_ds2,29691.229,Decrease
2020-03-19,processed_ds2,31694.086,Increase
2020-03-20,processed_ds2,29940.895,Decrease
2020-03-21,processed_ds2,29903.56,Decrease
2020-03-22,processed_ds2,29498.627,Decrease
2020-03-23,processed_ds2,30655.379,Increase
2020-03-24,processed_ds2,29913.271,Decrease
2020-03-25,processed_ds2,30143.174,Increase
2020-03-26,processed_ds2,30087.566,Decrease
2020-03-27,processed_ds2,29279.705,Decrease
2020-03-28,processed_ds2,30114.709,Increase
2020-03-29,processed_ds2,29731.654,Decrease
2020-03-30,processed_ds2,30508.115,Increase
2020-03-31,processed_ds2,29845.771,Decrease
2020-04-01,processed_ds2,30179.303,Increase
2020-04-02,processed_ds2,30214.6,Increase
2020-04-03,processed_ds2,29988.404,Decrease
2020-04-04,processed_ds2,30128.236,Increase
2020-04-05,processed_ds2,30058.44,Decrease
2020-04-06,processed_ds2,30532.02,Increase
2020-04-07,processed_ds2,30023.012,Decrease
2020-04-08,processed_ds2,30107.219,Increase
2020-04-09,processed_ds2,30028.336,Decrease
2020-04-10,processed_ds2,29958.992,Decrease
2020-04-11,processed_ds2,30041.441,Increase
2020-04-12,processed_ds2,29776.287,Decrease
2020-04-13,processed_ds2,30228.928,Increase
2020-04-14,processed_ds2,30062.463,Decrease
2020-04-15,processed_ds2,29849.12,Decrease
2020-04-16,processed_ds2,30543.635,Increase
2020-04-17,processed_ds2,30138.219,Decrease
2020-04-18,processed_ds2,30273.85,Increase
2020-04-19,processed_ds2,30079.643,Decrease
2020-04-20,processed_ds2,29897.09,Decrease
2020-04-21,processed_ds2,30126.908,Increase
2020-04-22,processed_ds2,30373.127,Increase
2020-04-23,processed_ds2,30560.627,Increase
2020-04-24,processed_ds2,30207.04,Decrease
2020-04-25,processed_ds2,30269.656,Increase
2020-04-26,processed_ds2,30310.225,Increase
2020-04-27,processed_ds2,30191.723,Decrease
2020-04-28,processed_ds2,30274.04,Increase
2020-04-29,processed_ds2,32932.08,Increase
2020-04-30,processed_ds2,29972.504,Decrease
2020-05-01,processed_ds2,30494.635,Increase
2020-05-02,processed_ds2,30466.69,Decrease
2020-05-03,processed_ds2,30019.322,Decrease
2020-05-04,processed_ds2,30456.672,Increase
2020-05-05,processed_ds2,30443.312,Decrease
2020-05-06,processed_ds2,30435.861,Decrease
2020-05-07,processed_ds2,30994.852,Increase
2020-05-08,processed_ds2,30431.492,Decrease
2020-05-09,processed_ds2,29797.79,Decrease
2020-05-10,processed_ds2,30554.182,Increase
2020-05-11,processed_ds2,30285.375,Decrease
2020-05-12,processed_ds2,30413.322,Increase
2020-05-13,processed_ds2,30744.729,Increase
2020-05-14,processed_ds2,30361.562,Decrease
2020-05-15,processed_ds2,30288.453,Decrease
2020-05-16,processed_ds2,30401.756,Increase
2020-05-17,processed_ds2,30560.896,Increase
2020-05-18,processed_ds2,30221.62,Decrease
2020-05-19,processed_ds2,30652.96,Increase
2020-05-20,processed_ds2,30367.229,Decrease
2020-05-21,processed_ds2,30096.875,Decrease
2020-05-22,processed_ds2,30572.127,Increase
2020-05-23,processed_ds2,30397.986,Decrease
2020-05-24,processed_ds2,30090.031,Decrease
2020-05-25,processed_ds2,30485.844,Increase
2020-05-26,processed_ds2,30381.592,Decrease
2020-05-27,processed_ds2,30638.994,Increase
2020-05-28,processed_ds2,30683.008,Increase
2020-05-29,processed_ds2,30429.365,Decrease
2020-05-30,processed_ds2,30583.08,Increase
2020-05-31,processed_ds2,30388.97,Decrease
2020-06-01,processed_ds2,30884.328,Increase
2020-06-02,processed_ds2,30183.629,Decrease
2020-06-03,processed_ds2,30645.617,Increase
2020-06-04,processed_ds2,30351.32,Decrease
2020-06-05,processed_ds2,30596.748,Increase
2020-06-06,processed_ds2,30595.678,Decrease
2020-06-07,processed_ds2,30571.188,Decrease
2020-06-08,processed_ds2,30345.56,Decrease
2020-06-09,processed_ds2,30604.84,Increase
2020-06-10,processed_ds2,30636.264,Increase
2020-06-11,processed_ds2,30140.95,Decrease
2020-06-12,processed_ds2,30536.104,Increase
2020-06-13,processed_ds2,30545.037,Increase
2020-06-14,processed_ds2,30482.523,Decrease
2020-06-15,processed_ds2,30374.426,Decrease
2020-06-16,processed_ds2,30427.25,Increase
2020-06-17,processed_ds2,30501.299,Increase
2020-06-18,processed_ds2,30319.844,Decrease
2020-06-19,processed_ds2,30545.307,Increase
2020-06-20,processed_ds2,30542.16,Decrease
2020-06-21,processed_ds2,30450.021,Decrease
2020-06-22,processed_ds2,30660.54,Increase
2020-06-23,processed_ds2,30566.502,Decrease
2020-06-24,processed_ds2,29969.6,Decrease
2020-06-25,processed_ds2,30539.96,Increase
2020-06-26,processed_ds2,30433.793,Decrease
2020-06-27,processed_ds2,30372.596,Decrease
2020-06-28,processed_ds2,30558.695,Increase
2020-06-29,processed_ds2,30543.135,Decrease
2020-06-30,processed_ds2,30470.15,Decrease
2020-07-01,processed_ds2,30589.684,Increase
2020-07-02,processed_ds2,30425.736,Decrease
2020-07-03,processed_ds2,30417.086,Decrease
2020-07-04,processed_ds2,30535.656,Increase
2020-07-05,processed_ds2,30460.13,Decrease
2020-07-06,processed_ds2,30566.44,Increase
2020-07-07,processed_ds2,30458.172,Decrease
2020-07-08,processed_ds2,30539.76,Increase
2020-07-09,processed_ds2,30458.225,Decrease
2020-07-10,processed_ds2,30561.75,Increase
2020-07-11,processed_ds2,30510.645,Decrease
2020-07-12,processed_ds2,30510.879,Increase
2020-07-13,processed_ds2,30518.047,Increase
2020-07-14,processed_ds2,30545.76,Increase
2020-07-15,processed_ds2,30492.709,Decrease
2020-07-16,processed_ds2,30477.129,Decrease
2020-07-17,processed_ds2,30525.238,Increase
2020-07-18,processed_ds2,30524.893,Decrease
2020-07-19,processed_ds2,30527.217,Increase
2020-07-20,processed_ds2,30508.094,Decrease
2020-07-21,processed_ds2,30650.572,Increase
2020-07-22,processed_ds2,30607.854,Decrease
2020-07-23,processed_ds2,30584.203,Decrease
2020-07-24,processed_ds2,30533.432,Decrease
2020-07-25,processed_ds2,30614.957,Increase
2020-07-26,processed_ds2,30762.176,Increase
2020-07-27,processed_ds2,31064.879,Increase
2020-07-28,processed_ds2,30587.906,Decrease
2020-07-29,processed_ds2,30676.617,Increase
2020-07-30,processed_ds2,30638.748,Decrease
2020-07-31,processed_ds2,30924.703,Increase
2020-08-01,processed_ds2,31087.639,Increase
2020-08-02,processed_ds2,30207.977,Decrease
2020-08-03,processed_ds2,30709.957,Increase
2020-08-04,processed_ds2,30711.863,Increase
2020-08-05,processed_ds2,30983.25,Increase
2020-08-06,processed_ds2,30872.336,Decrease
2020-08-07,processed_ds2,30651.422,Decrease
2020-08-08,processed_ds2,30895.236,Increase
2020-08-09,processed_ds2,30779.982,Decrease
2020-08-10,processed_ds2,30740.965,Decrease
2020-08-11,processed_ds2,30501.986,Decrease
2020-08-12,processed_ds2,30898.678,Increase
2020-08-13,processed_ds2,30848.285,Decrease
2020-08-14,processed_ds2,30794.11,Decrease
2020-08-15,processed_ds2,30836.172,Increase
2020-08-16,processed_ds2,30767.059,Decrease
2020-08-17,processed_ds2,31132.05,Increase
2020-08-18,processed_ds2,30609.568,Decrease
2020-08-19,processed_ds2,30736.812,Increase
2020-08-20,processed_ds2,30904.29,Increase
2020-08-21,processed_ds2,30570.387,Decrease
2020-08-22,processed_ds2,30869.805,Increase
2020-08-23,processed_ds2,30853.002,Decrease
2020-08-24,processed_ds2,30826.91,Decrease
2020-08-25,processed_ds2,30568.46,Decrease
2020-08-26,processed_ds2,30788.012,Increase
2020-08-27,processed_ds2,30733.459,Decrease
2020-08-28,processed_ds2,30883.951,Increase
2020-08-29,processed_ds2,30783.81,Decrease
2020-08-30,processed_ds2,30902.633,Increase
2020-08-31,processed_ds2,30762.68,Decrease
2020-09-01,processed_ds2,30901.31,Increase
2020-09-02,processed_ds2,30587.318,Decrease
2020-09-03,processed_ds2,29853.766,Decrease
2020-09-04,processed_ds2,30650.752,Increase
2020-09-05,processed_ds2,30378.346,Decrease
2020-09-06,processed_ds2,30598.879,Increase
2020-09-07,processed_ds2,30632.68,Increase
2020-09-08,processed_ds2,30356.502,Decrease
2020-09-09,processed_ds2,30741.84,Increase
2020-09-10,processed_ds2,30460.658,Decrease
2020-09-11,processed_ds2,30714.814,Increase
2020-09-12,processed_ds2,30683.676,Decrease
2020-09-13,processed_ds2,30515.803,Decrease
2020-09-14,processed_ds2,30820.002,Increase
2020-09-15,processed_ds2,30658.607,Decrease
2020-09-16,processed_ds2,30707.447,Increase
2020-09-17,processed_ds2,30762.113,Increase
2020-09-18,processed_ds2,30780.52,Increase
2020-09-19,processed_ds2,30627.01,Decrease
2020-09-20,processed_ds2,30727.984,Increase
2020-09-21,processed_ds2,30356.77,Decrease
2020-09-22,processed_ds2,30712.402,Increase
2020-09-23,processed_ds2,30479.49,Decrease
2020-09-24,processed_ds2,30932.344,Increase
2020-09-25,processed_ds2,30684.014,Decrease
2020-09-26,processed_ds2,30737.146,Increase
2020-09-27,processed_ds2,30672.197,Decrease
2020-09-28,processed_ds2,30625.271,Decrease
2020-09-29,processed_ds2,30720.924,Increase
2020-09-30,processed_ds2,30718.002,Decrease
2020-10-01,processed_ds2,30637.885,Decrease
2020-10-02,processed_ds2,30681.734,Increase
2020-10-03,processed_ds2,30715.316,Increase
2020-10-04,processed_ds2,30767.627,Increase
2020-10-05,processed_ds2,30769.744,Increase
2020-10-06,processed_ds2,30619.781,Decrease
2020-10-07,processed_ds2,30739.39,Increase
2020-10-08,processed_ds2,30862.635,Increase
2020-10-09,processed_ds2,30864.008,Increase
2020-10-10,processed_ds2,30698.746,Decrease
2020-10-11,processed_ds2,30849.826,Increase
2020-10-12,processed_ds2,30814.174,Decrease
2020-10-13,processed_ds2,30801.277,Decrease
2020-10-14,processed_ds2,30775.18,Decrease
2020-10-15,processed_ds2,30884.893,Increase
2020-10-16,processed_ds2,30714.756,Decrease
2020-10-17,processed_ds2,30839.43,Increase
2020-10-18,processed_ds2,30806.521,Decrease
2020-10-19,processed_ds2,31021.225,Increase
2020-10-20,processed_ds2,30934.943,Decrease
2020-10-21,processed_ds2,31215.82,Increase
2020-10-22,processed_ds2,31031.727,Decrease
2020-10-23,processed_ds2,30991.756,Decrease
2020-10-24,processed_ds2,31072.63,Increase
2020-10-25,processed_ds2,30888.318,Decrease
2020-10-26,processed_ds2,31059.033,Increase
2020-10-27,processed_ds2,31434.73,Increase
2020-10-28,processed_ds2,30825.768,Decrease
2020-10-29,processed_ds2,31026.172,Increase
2020-10-30,processed_ds2,30956.225,Decrease
2020-10-31,processed_ds2,31111.266,Increase
2020-11-01,processed_ds2,31072.799,Decrease
2020-11-02,processed_ds2,30794.762,Decrease
2020-11-03,processed_ds2,31223.342,Increase
2020-11-04,processed_ds2,31275.5,Increase
2020-11-05,processed_ds2,32123.125,Increase
2020-11-06,processed_ds2,31241.469,Decrease
2020-11-07,processed_ds2,30919.582,Decrease
2020-11-08,processed_ds2,31455.32,Increase
2020-11-09,processed_ds2,31268.945,Decrease
2020-11-10,processed_ds2,31285.816,Increase
2020-11-11,processed_ds2,31446.334,Increase
2020-11-12,processed_ds2,31822.408,Increase
2020-11-13,processed_ds2,31291.37,Decrease
2020-11-14,processed_ds2,31291.217,Decrease
2020-11-15,processed_ds2,31462.682,Increase
2020-11-16,processed_ds2,31777.521,Increase
2020-11-17,processed_ds2,33111.79,Increase
2020-11-18,processed_ds2,31335.963,Decrease
2020-11-19,processed_ds2,31732.28,Increase
2020-11-20,processed_ds2,31866.723,Increase
2020-11-21,processed_ds2,31680.145,Decrease
2020-11-22,processed_ds2,31541.418,Decrease
2020-11-23,processed_ds2,31704.736,Increase
2020-11-24,processed_ds2,31895.729,Increase
2020-11-25,processed_ds2,31270.568,Decrease
2020-11-26,processed_ds2,31205.562,Decrease
2020-11-27,processed_ds2,31447.068,Increase
2020-11-28,processed_ds2,32004.246,Increase
2020-11-29,processed_ds2,31985.543,Decrease
2020-11-30,processed_ds2,32337.748,Increase
2020-12-01,processed_ds2,31344.846,Decrease
2020-12-02,processed_ds2,32063.863,Increase
2020-12-03,processed_ds2,31923.086,Decrease
2020-12-04,processed_ds2,31543.432,Decrease
2020-12-05,processed_ds2,32060.58,Increase
2020-12-06,processed_ds2,31926.36,Decrease
2020-12-07,processed_ds2,31929.148,Increase
2020-12-08,processed_ds2,31381.984,Decrease
2020-12-09,processed_ds2,31893.57,Increase
2020-12-10,processed_ds2,31348.47,Decrease
2020-12-11,processed_ds2,31841.656,Increase
2020-12-12,processed_ds2,32079.373,Increase
2020-12-13,processed_ds2,31926.453,Decrease
2020-12-14,processed_ds2,31988.602,Increase
2020-12-15,processed_ds2,31986.742,Decrease
2020-12-16,processed_ds2,34814.043,Increase
2020-12-17,processed_ds2,33011.484,Decrease
2020-12-18,processed_ds2,32533.33,Decrease
2020-12-19,processed_ds2,32495.432,Decrease
2020-12-20,processed_ds2,32701.275,Increase
2020-12-21,processed_ds2,32104.818,Decrease
2020-12-22,processed_ds2,32727.945,Increase
2020-12-23,processed_ds2,32233.555,Decrease
2020-12-24,processed_ds2,32803.387,Increase
2020-12-25,processed_ds2,33900.895,Increase
2020-12-26,processed_ds2,34925.453,Increase
2020-12-27,processed_ds2,33073.28,Decrease
2020-12-28,processed_ds2,32818.055,Decrease
